source_url,occupation,Questions,option_A,option_B,option_C,option_D,option_E,option_F,correct_answer,DeepSeek_V3_seed0,DeepSeek_V3_seed1,DeepSeek_V3_seed2,Qwen2_5_7B_Instruct_Turbo_seed0,Qwen2_5_7B_Instruct_Turbo_seed1,Qwen2_5_7B_Instruct_Turbo_seed2,claude_haiku_4_5_seed0,claude_haiku_4_5_seed1,claude_haiku_4_5_seed2,claude_opus_4_6_seed0,claude_opus_4_6_seed1,claude_opus_4_6_seed2,claude_sonnet_4_6_seed0,claude_sonnet_4_6_seed1,claude_sonnet_4_6_seed2,gemini_2_5_flash_seed0,gemini_2_5_flash_seed1,gemini_2_5_flash_seed2,gemini_3_1_pro_seed0,gemini_3_1_pro_seed1,gemini_3_1_pro_seed2,gpt_3_5_turbo_seed0,gpt_3_5_turbo_seed1,gpt_3_5_turbo_seed2,gpt_4o_mini_seed0,gpt_4o_mini_seed1,gpt_4o_mini_seed2,gpt_4o_seed0,gpt_4o_seed1,gpt_4o_seed2,gpt_5_2_seed0,gpt_5_2_seed1,gpt_5_2_seed2,gpt_5_3_chat_latest_seed0,gpt_5_3_chat_latest_seed1,gpt_5_3_chat_latest_seed2,gpt_5_4_seed0,gpt_5_4_seed1,gpt_5_4_seed2,llama_3_3_70B_seed0,llama_3_3_70B_seed1,llama_3_3_70B_seed2,o3_seed0,o3_seed1,o3_seed2
https://www.dfs.ny.gov/apps_and_licensing/property_insurers/property_exam_questionnaire/2021/first_day_letter_exams,Financial Examiners,A financial examiner is conducting a risk-focused examination of an insurance company and needs to understand the organization's structure and key activities. What is the appropriate action for the examiner to take in this situation?,Evaluate the company's compliance reports to identify potential risks in its structure and activities.,Review the company's investment portfolio to determine how its asset allocation might reflect its organizational structure and key activities.,Interview senior management to gather information about the organization's structure and key activities.,Conduct a peer comparison analysis to assess the organization's structure against industry benchmarks.,All of the above,None of the above,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,F,A,A,C,C,C,C,C,C,C,C,C,B,E,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
https://www.sofe.org/members-only/images/SOFE_Examiner_Summer_2020_F.pdf,Financial Examiners,A financial examiner is assessing the financial statements of a bank and must decide whether to rely on the CPA's confirmation testing. What action should the examiner take in this situation?,The examiner should either rely on the CPA's confirmation testing or document the rationale for not placing reliance.,The examiner should rely on the CPA's confirmation testing if the CPA's audit was completed within the last six months.,The examiner should rely on the CPA's confirmation testing if the CPA's audit included a special review of the bank's internal control systems.,The examiner should rely on the CPA's confirmation testing if the CPA's audit included a detailed review of the bank's loan portfolio.,All of the above,None of the above,A,F,C,B,D,D,F,F,E,B,C,F,C,D,B,B,F,B,D,C,F,C,B,F,D,C,F,B,D,E,D,E,B,C,C,C,C,E,B,C,F,D,F,C,B,E
https://www.sofe.org/members-only/images/SOFE_Examiner_Summer_2020_F.pdf,Financial Examiners,"During Phase 5 of a financial examination, an examiner identifies prospective risks listed on Exhibit V. What action should the examiner take regarding these risks?",Conduct a preliminary review and defer detailed analysis to a specialized risk committee.,Document the risks in the examination report and recommend a follow-up review in six months.,Refer the risks to a financial manager for assessment.,Investigate the prospective risks for appropriate risk mitigation.,All of the above,None of the above,D,F,C,C,A,E,A,D,D,D,F,C,B,C,B,B,D,D,D,E,A,E,C,F,A,B,A,F,D,D,D,E,E,E,B,A,B,E,C,A,A,A,C,D,D,D
https://www.sofe.org/members-only/images/SOFE_Examiner_Summer_2020_F.pdf,Financial Examiners,A financial examiner is starting a new examination and must decide which tasks to address first. What should the examiner prioritize to ensure an effective examination process?,The examiner should prioritize working on significant exam documents early in the examination process.,The examiner should prioritize reviewing past audit reports before addressing current significant exam documents.,The examiner should prioritize conducting interviews with key personnel before reviewing any significant exam documents.,The examiner should prioritize verifying compliance with recent regulatory changes before addressing significant exam documents.,All of the above,None of the above,A,A,A,A,A,A,A,A,A,A,D,B,B,C,B,C,A,A,A,A,C,A,A,A,A,C,C,F,A,A,A,A,A,A,A,A,A,C,A,A,A,A,A,A,A,A
https://dfpi.ca.gov/wp-content/uploads/2024/11/Fiscal-and-CAP-Analysis-Report.pdf,Financial Examiners,A financial examiner in California is tasked with reviewing the fee structure for the Banks subprogram for the fiscal year 2024-25. What action should be taken regarding the fees and assessments for this subprogram?,Decrease the fees and/or assessments by 10% to encourage compliance.,Implement an 18% increase in fees and/or assessments for the Banks subprogram.,Implement a 5% increase in fees and/or assessments for the Banks subprogram.,Maintain the current fee structure without any changes.,All of the above,None of the above,B,B,B,B,B,B,D,C,A,D,B,B,F,B,F,B,B,B,B,B,B,B,B,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
https://bankingjournal.aba.com/2023/08/section-1071-requirements-will-bring-major-challenges-and-risks/,Loan Officers,"A loan officer is reviewing a loan application from a local bakery seeking a small business loan. To determine if the bakery qualifies as a small business, what should the loan officer do?",Review the bakery's business plan to determine if it qualifies as a small business.,Check the bakery's number of employees to determine if it qualifies as a small business.,Verify the bakery's gross annual revenue to determine if it qualifies as a small business.,Evaluate the bakery's credit score to determine if it qualifies as a small business.,All of the above,None of the above,C,C,C,B,A,B,C,C,C,C,C,C,C,C,C,C,F,D,F,E,B,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
https://www.aba.com/news-research/analysis-guides/empathetic-lending-in-an-era-of-artificial-intelligence-and-automation,Loan Officers,A loan officer is processing a mortgage application and aims to improve the efficiency of the process. What action should the loan officer take to accelerate the time-to-close while minimizing errors?,"Prioritize applications with higher credit scores first, assuming they require less verification and processing time.",Manually review each data entry to ensure accuracy before proceeding with the application.,Implement automation and self-service options to reduce manual data entry errors and accelerate the time-to-close.,"Implement a tiered review process where only applications above a certain loan amount undergo a detailed scrutiny, assuming smaller loans are less risky and require minimal review.",All of the above,None of the above,C,B,E,A,E,B,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,E,A,D,A,B,E,C,C,C,C,C,C,C,C,C,C,C,C,A,A,B,C,C,C
https://www.mba.org/docs/default-source/membership/white-paper/mct-whitepaper---mortgage-pipeline-hedging-101.pdf?sfvrsn=d1778b40_1,Loan Officers,A loan officer is evaluating different commitment options for a mortgage loan to achieve optimal pricing. What action should the loan officer take to ensure stronger pricing from the investor?,Use a 'mandatory' commitment to secure stronger pricing from the investor.,Select a 'forward' commitment to lock in current interest rates.,Opt for a 'bulk' commitment to benefit from volume-based discounts on pricing.,Utilize a 'spot' commitment to take advantage of immediate market conditions for pricing.,All of the above,None of the above,A,F,D,C,F,D,F,B,B,A,C,B,E,E,C,C,A,A,A,F,B,E,F,E,C,D,C,F,D,E,E,F,C,F,D,B,D,F,F,D,B,C,E,C,F,E
https://www.mba.org/docs/default-source/policy/white-papers/27605-mba-policy-optimizing-positive-rental-payment-history-paper_2025.pdf?sfvrsn=52611e54_1,Loan Officers,A loan officer is evaluating methods to streamline the mortgage application process for a client. The officer wants to incorporate digital bank statement data to enhance efficiency. Which action should the loan officer take to achieve this goal?,"Integrate digital bank statement data but limit its use to pre-qualification assessments, deferring detailed analysis until the final underwriting stage.","Integrate digital bank statement data but prioritize manual verification for accounts with less than six months of activity, assuming newer accounts require more scrutiny.","Integrate digital bank statement data but apply additional manual review for transactions categorized as non-essential, assuming these are more likely to contain errors.",Incorporate digital bank statement data through automated verification tools to enhance efficiency in the underwriting process.,All of the above,None of the above,D,E,C,F,B,E,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,C,C,F,C,D,D,D,D,D,D,D,D,D,D,D,D,F,B,F,D,D,D
https://www.rmahq.org/blogs/2024/q-a-how-banks-are-adapting-to-heightened-insurance-tracking-demands/,Loan Officers,A loan officer is reviewing a borrower's insurance policy as part of a home loan application process. What should the loan officer ensure about the insurance policy to comply with typical bank requirements?,"Verify that the insurance policy meets the bank's minimum coverage amount, maximum deductible amount, and is the correct policy type for the collateral.","Check that the insurance policy includes a waiver of subrogation clause, as this can sometimes be a requirement for certain types of loans.","Ensure the insurance policy includes coverage for natural disasters, as this is often a key requirement for properties in high-risk areas.","Ensure the insurance policy includes a co-insurance clause, as this can affect the bank's risk exposure if the property is underinsured.",All of the above,None of the above,A,B,C,E,D,B,E,D,E,A,A,A,A,A,A,A,C,B,D,A,A,A,C,F,E,A,F,F,E,C,E,A,A,A,A,A,A,A,A,A,F,F,C,B,D,D
https://newslink.mba.org/mba-newslinks/2020/march/mba-newslink-friday-march-6-2020/susan-graham-reduce-origination-expenses-by-using-loan-origination-software-to-maximize-efficiencies/,Loan Officers,A loan officer is processing a new loan application and needs to ensure data accuracy while minimizing errors. What action should the loan officer take to achieve this objective?,Manually enter all loan application data into the LOS to ensure accuracy.,Ensure that the POS can directly transfer loan application information into the LOS to minimize manual entry errors.,Cross-reference the loan application data with the applicant's previous loan records to ensure consistency before entering it into the LOS.,Use a third-party software to verify data accuracy before entering it into the LOS.,All of the above,None of the above,B,B,B,B,B,B,B,B,B,B,D,A,D,F,D,A,B,B,B,A,D,D,B,B,B,D,D,D,B,B,B,D,D,C,F,D,F,A,E,A,B,B,B,B,B,B
https://cacm.acm.org/opinion/software-quality/,Software Developers,"A software developer has completed the installation of a new application for a client. After a few weeks, the client reports unforeseen issues that are disrupting their operations. What should the developer do to address the situation?",Advise the client to restart the system and monitor for further issues.,Collaborate with the client to modify the software and address the negative consequences.,Refer the client to the software's user manual for troubleshooting steps.,Implement a temporary workaround and plan to address the issue in the next scheduled software update.,All of the above,None of the above,B,B,B,B,B,B,B,B,B,B,F,E,C,E,C,C,A,E,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,F,B,B,F,B,B,B,B,B,B
https://cacm.acm.org/research/sability-engineering-methods-for-software-developers/,Software Developers,A software developer is tasked with evaluating the usability of a new feature in a software application. What method should the developer use to effectively simulate user behavior and assess the feature's usability?,Perform a heuristic evaluation to identify usability issues based on established principles.,Organize a focus group to gather feedback directly from potential users.,Develop a fully functional prototype and conduct live user testing sessions.,Conduct a cognitive walkthrough to simulate user behavior and evaluate the feature's usability.,All of the above,None of the above,D,E,E,F,C,B,F,C,A,E,D,B,C,D,D,D,C,B,B,C,A,F,A,A,C,B,F,E,B,F,B,A,C,B,D,A,A,D,D,D,F,F,F,B,B,B
https://cacm.acm.org/research/neural-software-analysis/,Software Developers,"A software developer is tasked with creating a neural software analysis tool to predict code edits. To ensure the model is trained effectively, what step should the developer take?",Use unlabeled code examples to allow the model to learn autonomously.,Collect and use labeled code examples to train the neural software analysis model effectively.,Gather code examples from open-source projects to ensure a diverse range of styles and practices.,Ensure the model is trained on the most recent code examples to capture the latest programming trends and techniques.,All of the above,None of the above,B,D,E,F,A,D,F,F,C,D,B,B,B,B,B,B,D,F,B,B,B,B,A,D,D,B,F,D,D,A,F,F,D,F,D,D,B,B,B,B,C,E,C,C,D,E
https://cacm.acm.org/practice/software-development-with-code-maps/,Software Developers,A software developer is working on a large codebase and often finds it challenging to maintain orientation and communicate effectively with the team. What action should the developer take to address these issues?,Use a text-based documentation system to track changes and updates in the codebase.,Implement a version control system to manage code versions and history.,Conduct daily stand-up meetings to discuss code navigation challenges.,Integrate code diagrams into the development environment to improve orientation and communication.,All of the above,None of the above,D,D,D,D,D,D,D,A,A,D,B,B,B,E,F,A,A,B,F,A,C,A,C,E,F,E,B,D,B,A,B,C,A,F,A,A,C,E,F,B,D,D,D,B,B,E
